row_id,zip,week,week_start_date,week_end_date,absolute_week,tests,cases,deaths,population
60608-2020-49,60608.0,49,2020-11-29,2020-12-05,39.0,3050.0,410.0,9.0,79205
60621-2021-16,60621.0,16,2021-04-18,2021-04-24,59.0,794.0,48.0,3.0,29042
60666-2021-28,60666.0,28,2021-07-11,2021-07-17,71.0,0.0,,0.0,0
60621-2020-33,60621.0,33,2020-08-09,2020-08-15,23.0,401.0,21.0,0.0,29042
60622-2020-33,60622.0,33,2020-08-09,2020-08-15,23.0,1543.0,41.0,0.0,52793
60630-2020-29,60630.0,29,2020-07-12,2020-07-18,19.0,907.0,17.0,1.0,57344
60651-2021-46,60651.0,46,2021-11-14,2021-11-20,89.0,4365.0,77.0,0.0,63218
60646-2020-10,60646.0,10,2020-03-01,2020-03-07,0.0,3.0,,0.0,27987
60660-2020-26,60660.0,26,2020-06-21,2020-06-27,16.0,759.0,17.0,1.0,43242
60660-2020-27,60660.0,27,2020-06-28,2020-07-04,17.0,905.0,9.0,0.0,43242
60644-2020-12,60644.0,12,2020-03-15,2020-03-21,2.0,79.0,18.0,0.0,47712
60660-2020-35,60660.0,35,2020-08-23,2020-08-29,25.0,1000.0,30.0,1.0,43242
60660-2020-36,60660.0,36,2020-08-30,2020-09-05,26.0,769.0,19.0,0.0,43242
60655-2020-15,60655.0,15,2020-04-05,2020-04-11,5.0,210.0,37.0,2.0,28804
60660-2020-46,60660.0,46,2020-11-08,2020-11-14,36.0,2138.0,167.0,1.0,43242
60660-2020-47,60660.0,47,2020-11-15,2020-11-21,37.0,2090.0,115.0,1.0,43242
60636-2020-26,60636.0,26,2020-06-21,2020-06-27,16.0,405.0,21.0,1.0,32203
60660-2020-48,60660.0,48,2020-11-22,2020-11-28,38.0,1509.0,97.0,0.0,43242
60660-2020-49,60660.0,49,2020-11-29,2020-12-05,39.0,1617.0,132.0,2.0,43242
60638-2020-14,60638.0,14,2020-03-29,2020-04-04,4.0,213.0,50.0,1.0,58797
60643-2020-22,60643.0,22,2020-05-24,2020-05-30,12.0,573.0,31.0,7.0,49870
60604-2020-14,60604.0,14,2020-03-29,2020-04-04,4.0,4.0,,0.0,782
60601-2021-28,60601.0,28,2021-07-11,2021-07-17,71.0,429.0,4.0,0.0,14675
60607-2020-42,60607.0,42,2020-10-11,2020-10-17,32.0,1313.0,58.0,0.0,29591
60612-2020-37,60612.0,37,2020-09-06,2020-09-12,27.0,722.0,16.0,0.0,34311
60620-2020-52,60620.0,52,2020-12-20,2020-12-26,42.0,1515.0,106.0,6.0,68096
60636-2020-31,60636.0,31,2020-07-26,2020-08-01,21.0,442.0,39.0,0.0,32203
60628-2020-48,60628.0,48,2020-11-22,2020-11-28,38.0,1554.0,169.0,7.0,66724
60660-2020-28,60660.0,28,2020-07-05,2020-07-11,18.0,821.0,25.0,0.0,43242
60660-2020-29,60660.0,29,2020-07-12,2020-07-18,19.0,819.0,21.0,0.0,43242
60660-2020-30,60660.0,30,2020-07-19,2020-07-25,20.0,765.0,23.0,0.0,43242
60660-2020-31,60660.0,31,2020-07-26,2020-08-01,21.0,615.0,17.0,0.0,43242
60655-2020-17,60655.0,17,2020-04-19,2020-04-25,7.0,238.0,29.0,2.0,28804
60644-2020-17,60644.0,17,2020-04-19,2020-04-25,7.0,554.0,219.0,13.0,47712
60655-2020-18,60655.0,18,2020-04-26,2020-05-02,8.0,262.0,22.0,1.0,28804
60655-2020-20,60655.0,20,2020-05-10,2020-05-16,10.0,235.0,16.0,0.0,28804
60655-2020-21,60655.0,21,2020-05-17,2020-05-23,11.0,344.0,17.0,0.0,28804
60607-2020-29,60607.0,29,2020-07-12,2020-07-18,19.0,616.0,13.0,0.0,29591
60666-2020-27,60666.0,27,2020-06-28,2020-07-04,17.0,0.0,,0.0,0
60655-2020-22,60655.0,22,2020-05-24,2020-05-30,12.0,496.0,11.0,1.0,28804
60608-2021-20,60608.0,20,2021-05-16,2021-05-22,63.0,1794.0,37.0,1.0,79205
60610-2020-44,60610.0,44,2020-10-25,2020-10-31,34.0,2275.0,191.0,1.0,39019
60619-2020-18,60619.0,18,2020-04-26,2020-05-02,8.0,573.0,82.0,7.0,61258
60618-2020-20,60618.0,20,2020-05-10,2020-05-16,10.0,967.0,135.0,6.0,94395
60611-2021-22,60611.0,22,2021-05-30,2021-06-05,65.0,829.0,7.0,1.0,32426
60613-2020-25,60613.0,25,2020-06-14,2020-06-20,15.0,613.0,10.0,1.0,50113
60613-2021-18,60613.0,18,2021-05-02,2021-05-08,61.0,1769.0,19.0,0.0,50113
60621-2020-16,60621.0,16,2020-04-12,2020-04-18,6.0,168.0,77.0,3.0,29042
60655-2020-12,60655.0,12,2020-03-15,2020-03-21,2.0,29.0,,0.0,28804
60602-2020-19,60602.0,19,2020-05-03,2020-05-09,9.0,22.0,3.0,0.0,1244
60617-2020-26,60617.0,26,2020-06-21,2020-06-27,16.0,999.0,43.0,1.0,82534
60620-2020-20,60620.0,20,2020-05-10,2020-05-16,10.0,770.0,81.0,4.0,68096
60632-2020-16,60632.0,16,2020-04-12,2020-04-18,6.0,477.0,263.0,1.0,91039
60651-2021-47,60651.0,47,2021-11-21,2021-11-27,90.0,2816.0,54.0,0.0,63218
60651-2021-48,60651.0,48,2021-11-28,2021-12-04,91.0,5224.0,157.0,0.0,63218
60651-2021-49,60651.0,49,2021-12-05,2021-12-11,92.0,5763.0,179.0,0.0,63218
60655-2020-30,60655.0,30,2020-07-19,2020-07-25,20.0,382.0,23.0,0.0,28804
60660-2020-45,60660.0,45,2020-11-01,2020-11-07,35.0,1492.0,134.0,0.0,43242
60660-2020-50,60660.0,50,2020-12-06,2020-12-12,40.0,1439.0,101.0,5.0,43242
60660-2020-51,60660.0,51,2020-12-13,2020-12-19,41.0,1527.0,81.0,1.0,43242
60660-2020-52,60660.0,52,2020-12-20,2020-12-26,42.0,1308.0,64.0,3.0,43242
60660-2020-53,60660.0,53,2020-12-27,2021-01-02,43.0,1236.0,89.0,3.0,43242
60601-2021-17,60601.0,17,2021-04-25,2021-05-01,60.0,855.0,11.0,0.0,14675
60605-2020-41,60605.0,41,2020-10-04,2020-10-10,31.0,870.0,19.0,0.0,27519
60651-2021-9,60651.0,9,2021-02-28,2021-03-06,52.0,1346.0,43.0,3.0,63218
60607-2020-24,60607.0,24,2020-06-07,2020-06-13,14.0,303.0,8.0,0.0,29591
60605-2021-39,60605.0,39,2021-09-26,2021-10-02,82.0,1290.0,22.0,0.0,27519
60606-2021-30,60606.0,30,2021-07-25,2021-07-31,73.0,281.0,10.0,0.0,3101
60639-2020-10,60639.0,10,2020-03-01,2020-03-07,0.0,0.0,,0.0,90517
60640-2020-12,60640.0,12,2020-03-15,2020-03-21,2.0,102.0,18.0,0.0,69715
60652-2020-18,60652.0,18,2020-04-26,2020-05-02,8.0,572.0,152.0,3.0,43907
60652-2020-19,60652.0,19,2020-05-03,2020-05-09,9.0,452.0,112.0,0.0,43907
60652-2020-20,60652.0,20,2020-05-10,2020-05-16,10.0,507.0,99.0,9.0,43907
60660-2021-1,60660.0,1,2021-01-03,2021-01-09,44.0,1656.0,109.0,2.0,43242
60660-2021-10,60660.0,10,2021-03-07,2021-03-13,53.0,2275.0,31.0,2.0,43242
60660-2021-11,60660.0,11,2021-03-14,2021-03-20,54.0,2410.0,37.0,1.0,43242
60660-2021-12,60660.0,12,2021-03-21,2021-03-27,55.0,2549.0,60.0,0.0,43242
60660-2021-13,60660.0,13,2021-03-28,2021-04-03,56.0,2473.0,72.0,0.0,43242
60660-2021-14,60660.0,14,2021-04-04,2021-04-10,57.0,2665.0,61.0,1.0,43242
60660-2021-15,60660.0,15,2021-04-11,2021-04-17,58.0,2539.0,50.0,1.0,43242
60660-2021-16,60660.0,16,2021-04-18,2021-04-24,59.0,2517.0,26.0,0.0,43242
60666-2021-21,60666.0,21,2021-05-23,2021-05-29,64.0,0.0,,0.0,0
60660-2021-17,60660.0,17,2021-04-25,2021-05-01,60.0,2391.0,37.0,1.0,43242
60660-2021-18,60660.0,18,2021-05-02,2021-05-08,61.0,2252.0,32.0,0.0,43242
60660-2021-19,60660.0,19,2021-05-09,2021-05-15,62.0,1828.0,15.0,1.0,43242
60660-2021-2,60660.0,2,2021-01-10,2021-01-16,45.0,2111.0,81.0,0.0,43242
60660-2021-20,60660.0,20,2021-05-16,2021-05-22,63.0,1611.0,15.0,0.0,43242
60610-2021-3,60610.0,3,2021-01-17,2021-01-23,46.0,1648.0,79.0,1.0,39019
60610-2020-39,60610.0,39,2020-09-20,2020-09-26,29.0,977.0,39.0,0.0,39019
60610-2020-25,60610.0,25,2020-06-14,2020-06-20,15.0,464.0,8.0,1.0,39019
60611-2021-35,60611.0,35,2021-08-29,2021-09-04,78.0,1840.0,23.0,0.0,32426
60614-2021-35,60614.0,35,2021-08-29,2021-09-04,78.0,3513.0,80.0,0.0,71308
60640-2020-24,60640.0,24,2020-06-07,2020-06-13,14.0,1124.0,29.0,2.0,69715
60652-2020-45,60652.0,45,2020-11-01,2020-11-07,35.0,1489.0,282.0,2.0,43907
60617-2020-20,60617.0,20,2020-05-10,2020-05-16,10.0,976.0,139.0,6.0,82534
60652-2020-46,60652.0,46,2020-11-08,2020-11-14,36.0,1698.0,333.0,2.0,43907
60660-2021-21,60660.0,21,2021-05-23,2021-05-29,64.0,1644.0,9.0,0.0,43242
60624-2020-31,60624.0,31,2020-07-26,2020-08-01,21.0,524.0,20.0,0.0,36158
60632-2020-21,60632.0,21,2020-05-17,2020-05-23,11.0,1422.0,353.0,9.0,91039
60660-2021-22,60660.0,22,2021-05-30,2021-06-05,65.0,1212.0,6.0,0.0,43242
60660-2021-23,60660.0,23,2021-06-06,2021-06-12,66.0,1101.0,4.0,0.0,43242
60660-2021-24,60660.0,24,2021-06-13,2021-06-19,67.0,968.0,2.0,0.0,43242
60660-2021-25,60660.0,25,2021-06-20,2021-06-26,68.0,857.0,5.0,0.0,43242
60660-2021-26,60660.0,26,2021-06-27,2021-07-03,69.0,889.0,8.0,0.0,43242
60660-2021-27,60660.0,27,2021-07-04,2021-07-10,70.0,869.0,9.0,0.0,43242
60660-2021-28,60660.0,28,2021-07-11,2021-07-17,71.0,925.0,15.0,0.0,43242
60660-2021-29,60660.0,29,2021-07-18,2021-07-24,72.0,1004.0,31.0,1.0,43242
60660-2021-3,60660.0,3,2021-01-17,2021-01-23,46.0,2426.0,70.0,0.0,43242
60660-2021-30,60660.0,30,2021-07-25,2021-07-31,73.0,1082.0,23.0,0.0,43242
60660-2021-31,60660.0,31,2021-08-01,2021-08-07,74.0,1546.0,36.0,0.0,43242
60660-2021-32,60660.0,32,2021-08-08,2021-08-14,75.0,1672.0,45.0,1.0,43242
60660-2021-33,60660.0,33,2021-08-15,2021-08-21,76.0,1604.0,45.0,0.0,43242
60660-2021-34,60660.0,34,2021-08-22,2021-08-28,77.0,1566.0,44.0,0.0,43242
60602-2021-22,60602.0,22,2021-05-30,2021-06-05,65.0,71.0,0.0,0.0,1244
60605-2021-7,60605.0,7,2021-02-14,2021-02-20,50.0,893.0,22.0,0.0,27519
60605-2020-45,60605.0,45,2020-11-01,2020-11-07,35.0,1210.0,113.0,0.0,27519
60607-2021-3,60607.0,3,2021-01-17,2021-01-23,46.0,1608.0,51.0,2.0,29591
60613-2020-15,60613.0,15,2020-04-05,2020-04-11,5.0,126.0,32.0,4.0,50113
60622-2020-23,60622.0,23,2020-05-31,2020-06-06,13.0,481.0,19.0,1.0,52793
60645-2020-25,60645.0,25,2020-06-14,2020-06-20,15.0,597.0,20.0,1.0,47732
60623-2020-19,60623.0,19,2020-05-03,2020-05-09,9.0,1389.0,540.0,17.0,85979
60660-2021-35,60660.0,35,2021-08-29,2021-09-04,78.0,1670.0,37.0,1.0,43242
60661-2020-13,60661.0,13,2020-03-22,2020-03-28,3.0,30.0,9.0,0.0,9926
60660-2021-36,60660.0,36,2021-09-05,2021-09-11,79.0,1932.0,44.0,0.0,43242
60660-2021-37,60660.0,37,2021-09-12,2021-09-18,80.0,2651.0,34.0,2.0,43242
60660-2021-38,60660.0,38,2021-09-19,2021-09-25,81.0,2155.0,31.0,0.0,43242
60660-2021-39,60660.0,39,2021-09-26,2021-10-02,82.0,2270.0,28.0,0.0,43242
60660-2021-4,60660.0,4,2021-01-24,2021-01-30,47.0,2253.0,41.0,1.0,43242
60660-2021-40,60660.0,40,2021-10-03,2021-10-09,83.0,2328.0,25.0,0.0,43242
60660-2021-42,60660.0,42,2021-10-17,2021-10-23,85.0,2116.0,25.0,0.0,43242
60660-2021-43,60660.0,43,2021-10-24,2021-10-30,86.0,2215.0,30.0,1.0,43242
60660-2021-46,60660.0,46,2021-11-14,2021-11-20,89.0,3161.0,55.0,0.0,43242
60660-2021-47,60660.0,47,2021-11-21,2021-11-27,90.0,2448.0,37.0,0.0,43242
60660-2021-48,60660.0,48,2021-11-28,2021-12-04,91.0,3244.0,70.0,0.0,43242
60660-2021-49,60660.0,49,2021-12-05,2021-12-11,92.0,3196.0,81.0,1.0,43242
60660-2021-52,60660.0,52,2021-12-26,2022-01-01,95.0,3561.0,472.0,1.0,43242
60660-2021-6,60660.0,6,2021-02-07,2021-02-13,49.0,2480.0,27.0,0.0,43242
60660-2021-7,60660.0,7,2021-02-14,2021-02-20,50.0,2313.0,16.0,0.0,43242
60660-2021-8,60660.0,8,2021-02-21,2021-02-27,51.0,2638.0,31.0,1.0,43242
60660-2021-9,60660.0,9,2021-02-28,2021-03-06,52.0,2590.0,34.0,0.0,43242
60601-2020-14,60601.0,14,2020-03-29,2020-04-04,4.0,21.0,5.0,0.0,14675
60604-2021-48,60604.0,48,2021-11-28,2021-12-04,91.0,135.0,0.0,0.0,782
60601-2020-26,60601.0,26,2020-06-21,2020-06-27,16.0,175.0,4.0,0.0,14675
60656-2020-19,60656.0,19,2020-05-03,2020-05-09,9.0,216.0,31.0,1.0,27579
60602-2020-47,60602.0,47,2020-11-15,2020-11-21,37.0,97.0,5.0,0.0,1244
60605-2021-24,60605.0,24,2021-06-13,2021-06-19,67.0,646.0,4.0,0.0,27519
60606-2020-51,60606.0,51,2020-12-13,2020-12-19,41.0,244.0,8.0,0.0,3101
60666-2020-49,60666.0,49,2020-11-29,2020-12-05,39.0,0.0,,0.0,0
60606-2021-15,60606.0,15,2021-04-11,2021-04-17,58.0,214.0,5.0,0.0,3101
60608-2021-48,60608.0,48,2021-11-28,2021-12-04,91.0,5048.0,175.0,1.0,79205
60652-2021-31,60652.0,31,2021-08-01,2021-08-07,74.0,2075.0,47.0,0.0,43907
60652-2021-32,60652.0,32,2021-08-08,2021-08-14,75.0,2445.0,64.0,0.0,43907
60652-2021-33,60652.0,33,2021-08-15,2021-08-21,76.0,1709.0,45.0,0.0,43907
60652-2021-34,60652.0,34,2021-08-22,2021-08-28,77.0,1390.0,54.0,0.0,43907
60652-2021-35,60652.0,35,2021-08-29,2021-09-04,78.0,1224.0,60.0,1.0,43907
60652-2021-36,60652.0,36,2021-09-05,2021-09-11,79.0,1465.0,53.0,3.0,43907
60652-2021-37,60652.0,37,2021-09-12,2021-09-18,80.0,1811.0,41.0,0.0,43907
60660-2022-1,60660.0,1,2022-01-02,2022-01-08,96.0,4220.0,522.0,1.0,43242
60666-2020-42,60666.0,42,2020-10-11,2020-10-17,32.0,0.0,,0.0,0
60661-2020-31,60661.0,31,2020-07-26,2020-08-01,21.0,222.0,10.0,0.0,9926
60605-2021-37,60605.0,37,2021-09-12,2021-09-18,80.0,1238.0,26.0,0.0,27519
60636-2020-16,60636.0,16,2020-04-12,2020-04-18,6.0,147.0,65.0,6.0,32203
60605-2021-48,60605.0,48,2021-11-28,2021-12-04,91.0,1846.0,60.0,0.0,27519
60606-2020-36,60606.0,36,2020-08-30,2020-09-05,26.0,115.0,2.0,0.0,3101
60608-2020-17,60608.0,17,2020-04-19,2020-04-25,7.0,519.0,194.0,7.0,79205
60608-2020-34,60608.0,34,2020-08-16,2020-08-22,24.0,1862.0,105.0,0.0,79205
60622-2020-18,60622.0,18,2020-04-26,2020-05-02,8.0,331.0,92.0,12.0,52793
60609-2021-48,60609.0,48,2021-11-28,2021-12-04,91.0,4239.0,145.0,0.0,61495
60611-2021-20,60611.0,20,2021-05-16,2021-05-22,63.0,914.0,4.0,0.0,32426
60612-2021-48,60612.0,48,2021-11-28,2021-12-04,91.0,3206.0,112.0,0.0,34311
60652-2021-41,60652.0,41,2021-10-10,2021-10-16,84.0,1649.0,27.0,1.0,43907
60652-2021-42,60652.0,42,2021-10-17,2021-10-23,85.0,1866.0,26.0,0.0,43907
60623-2020-14,60623.0,14,2020-03-29,2020-04-04,4.0,213.0,104.0,5.0,85979
60652-2021-43,60652.0,43,2021-10-24,2021-10-30,86.0,2328.0,36.0,2.0,43907
60652-2021-44,60652.0,44,2021-10-31,2021-11-06,87.0,2340.0,41.0,0.0,43907
60652-2021-45,60652.0,45,2021-11-07,2021-11-13,88.0,2751.0,75.0,2.0,43907
60661-2021-13,60661.0,13,2021-03-28,2021-04-03,56.0,435.0,29.0,0.0,9926
60661-2021-14,60661.0,14,2021-04-04,2021-04-10,57.0,388.0,20.0,0.0,9926
60607-2020-10,60607.0,10,2020-03-01,2020-03-07,0.0,0.0,,0.0,29591
60617-2020-11,60617.0,11,2020-03-08,2020-03-14,1.0,11.0,,0.0,82534
60609-2020-22,60609.0,22,2020-05-24,2020-05-30,12.0,868.0,137.0,7.0,61495
60666-2020-17,60666.0,17,2020-04-19,2020-04-25,7.0,0.0,,0.0,0
60666-2021-6,60666.0,6,2021-02-07,2021-02-13,49.0,0.0,,0.0,0
60629-2020-11,60629.0,11,2020-03-08,2020-03-14,1.0,5.0,,0.0,111850
60601-2020-31,60601.0,31,2020-07-26,2020-08-01,21.0,235.0,9.0,0.0,14675
60602-2021-9,60602.0,9,2021-02-28,2021-03-06,52.0,67.0,3.0,0.0,1244
60610-2021-18,60610.0,18,2021-05-02,2021-05-08,61.0,1410.0,34.0,0.0,39019
60638-2020-19,60638.0,19,2020-05-03,2020-05-09,9.0,623.0,153.0,4.0,58797
60612-2020-24,60612.0,24,2020-06-07,2020-06-13,14.0,527.0,12.0,1.0,34311
60613-2021-4,60613.0,4,2021-01-24,2021-01-30,47.0,2034.0,72.0,1.0,50113
60652-2021-48,60652.0,48,2021-11-28,2021-12-04,91.0,2958.0,94.0,2.0,43907
60631-2020-10,60631.0,10,2020-03-01,2020-03-07,0.0,2.0,,0.0,29529
60652-2021-49,60652.0,49,2021-12-05,2021-12-11,92.0,2715.0,119.0,1.0,43907
60652-2021-5,60652.0,5,2021-01-31,2021-02-06,48.0,1111.0,62.0,1.0,43907
60652-2021-50,60652.0,50,2021-12-12,2021-12-18,93.0,3091.0,266.0,0.0,43907
60652-2021-51,60652.0,51,2021-12-19,2021-12-25,94.0,3242.0,494.0,2.0,43907
60660-2021-44,60660.0,44,2021-10-31,2021-11-06,87.0,2604.0,36.0,0.0,43242
60660-2021-45,60660.0,45,2021-11-07,2021-11-13,88.0,2778.0,46.0,0.0,43242
60661-2021-16,60661.0,16,2021-04-18,2021-04-24,59.0,380.0,16.0,0.0,9926
60642-2020-10,60642.0,10,2020-03-01,2020-03-07,0.0,0.0,,0.0,20201
60661-2021-17,60661.0,17,2021-04-25,2021-05-01,60.0,351.0,11.0,0.0,9926
60609-2020-34,60609.0,34,2020-08-16,2020-08-22,24.0,1385.0,79.0,1.0,61495
60610-2020-24,60610.0,24,2020-06-07,2020-06-13,14.0,437.0,6.0,1.0,39019
60613-2020-39,60613.0,39,2020-09-20,2020-09-26,29.0,1146.0,38.0,0.0,50113
60616-2021-19,60616.0,19,2021-05-09,2021-05-15,62.0,1930.0,22.0,0.0,54464
60617-2020-52,60617.0,52,2020-12-20,2020-12-26,42.0,1648.0,165.0,6.0,82534
60618-2021-38,60618.0,38,2021-09-19,2021-09-25,81.0,4048.0,61.0,0.0,94395
60621-2021-21,60621.0,21,2021-05-23,2021-05-29,64.0,742.0,17.0,1.0,29042
60620-2021-31,60620.0,31,2021-08-01,2021-08-07,74.0,1976.0,53.0,1.0,68096
60652-2021-6,60652.0,6,2021-02-07,2021-02-13,49.0,974.0,47.0,2.0,43907
60652-2021-7,60652.0,7,2021-02-14,2021-02-20,50.0,871.0,29.0,1.0,43907
60633-2020-12,60633.0,12,2020-03-15,2020-03-21,2.0,13.0,,0.0,12871
60652-2021-8,60652.0,8,2021-02-21,2021-02-27,51.0,945.0,21.0,0.0,43907
60659-2020-22,60659.0,22,2020-05-24,2020-05-30,12.0,378.0,63.0,1.0,41068
60637-2020-12,60637.0,12,2020-03-15,2020-03-21,2.0,149.0,22.0,0.0,47454
60659-2020-23,60659.0,23,2020-05-31,2020-06-06,13.0,344.0,24.0,2.0,41068
60646-2020-23,60646.0,23,2020-05-31,2020-06-06,13.0,268.0,6.0,3.0,27987
60659-2020-24,60659.0,24,2020-06-07,2020-06-13,14.0,462.0,30.0,0.0,41068
60659-2020-25,60659.0,25,2020-06-14,2020-06-20,15.0,579.0,23.0,1.0,41068
60661-2021-18,60661.0,18,2021-05-02,2021-05-08,61.0,351.0,6.0,0.0,9926
60661-2021-19,60661.0,19,2021-05-09,2021-05-15,62.0,281.0,4.0,0.0,9926
60661-2021-2,60661.0,2,2021-01-10,2021-01-16,45.0,396.0,14.0,0.0,9926
60606-2020-29,60606.0,29,2020-07-12,2020-07-18,19.0,129.0,3.0,0.0,3101
60608-2020-45,60608.0,45,2020-11-01,2020-11-07,35.0,3130.0,467.0,1.0,79205
60609-2021-23,60609.0,23,2021-06-06,2021-06-12,66.0,918.0,10.0,1.0,61495
60607-2020-17,60607.0,17,2020-04-19,2020-04-25,7.0,233.0,19.0,1.0,29591
60619-2020-23,60619.0,23,2020-05-31,2020-06-06,13.0,601.0,25.0,0.0,61258
60611-2021-5,60611.0,5,2021-01-31,2021-02-06,48.0,1167.0,30.0,1.0,32426
60626-2020-19,60626.0,19,2020-05-03,2020-05-09,9.0,612.0,103.0,20.0,49730
60620-2021-18,60620.0,18,2021-05-02,2021-05-08,61.0,2106.0,101.0,5.0,68096
60632-2020-28,60632.0,28,2020-07-05,2020-07-11,18.0,1130.0,57.0,1.0,91039
60659-2020-31,60659.0,31,2020-07-26,2020-08-01,21.0,480.0,31.0,1.0,41068
60659-2020-32,60659.0,32,2020-08-02,2020-08-08,22.0,472.0,22.0,0.0,41068
60638-2020-10,60638.0,10,2020-03-01,2020-03-07,0.0,0.0,,0.0,58797
60659-2020-33,60659.0,33,2020-08-09,2020-08-15,23.0,556.0,38.0,0.0,41068
60660-2021-5,60660.0,5,2021-01-31,2021-02-06,48.0,2518.0,45.0,3.0,43242
60660-2021-50,60660.0,50,2021-12-12,2021-12-18,93.0,3910.0,254.0,1.0,43242
60660-2021-51,60660.0,51,2021-12-19,2021-12-25,94.0,3905.0,401.0,0.0,43242
60661-2020-29,60661.0,29,2020-07-12,2020-07-18,19.0,206.0,4.0,0.0,9926
60661-2020-30,60661.0,30,2020-07-19,2020-07-25,20.0,230.0,21.0,0.0,9926
60610-2021-23,60610.0,23,2021-06-06,2021-06-12,66.0,1207.0,7.0,0.0,39019
60612-2021-23,60612.0,23,2021-06-06,2021-06-12,66.0,962.0,8.0,0.0,34311
60666-2021-32,60666.0,32,2021-08-08,2021-08-14,75.0,0.0,,0.0,0
60628-2021-6,60628.0,6,2021-02-07,2021-02-13,49.0,1357.0,42.0,1.0,66724
60652-2021-9,60652.0,9,2021-02-28,2021-03-06,52.0,954.0,33.0,1.0,43907
60609-2020-11,60609.0,11,2020-03-08,2020-03-14,1.0,3.0,,0.0,61495
60659-2020-34,60659.0,34,2020-08-16,2020-08-22,24.0,557.0,40.0,0.0,41068
60661-2020-32,60661.0,32,2020-08-02,2020-08-08,22.0,191.0,4.0,0.0,9926
60661-2020-33,60661.0,33,2020-08-09,2020-08-15,23.0,212.0,5.0,0.0,9926
60661-2020-34,60661.0,34,2020-08-16,2020-08-22,24.0,222.0,6.0,0.0,9926
60661-2020-35,60661.0,35,2020-08-23,2020-08-29,25.0,235.0,5.0,0.0,9926
60661-2020-36,60661.0,36,2020-08-30,2020-09-05,26.0,259.0,5.0,0.0,9926
60661-2020-37,60661.0,37,2020-09-06,2020-09-12,27.0,220.0,11.0,0.0,9926
60661-2020-51,60661.0,51,2020-12-13,2020-12-19,41.0,586.0,20.0,0.0,9926
60661-2020-52,60661.0,52,2020-12-20,2020-12-26,42.0,516.0,16.0,0.0,9926
60661-2020-53,60661.0,53,2020-12-27,2021-01-02,43.0,383.0,17.0,0.0,9926
60661-2021-20,60661.0,20,2021-05-16,2021-05-22,63.0,339.0,3.0,0.0,9926
60661-2021-21,60661.0,21,2021-05-23,2021-05-29,64.0,243.0,0.0,0.0,9926
60661-2021-22,60661.0,22,2021-05-30,2021-06-05,65.0,225.0,2.0,0.0,9926
60601-2020-41,60601.0,41,2020-10-04,2020-10-10,31.0,432.0,7.0,0.0,14675
60601-2021-32,60601.0,32,2021-08-08,2021-08-14,75.0,857.0,17.0,0.0,14675
60602-2020-30,60602.0,30,2020-07-19,2020-07-25,20.0,41.0,2.0,0.0,1244
60607-2021-28,60607.0,28,2021-07-11,2021-07-17,71.0,804.0,8.0,0.0,29591
60618-2020-24,60618.0,24,2020-06-07,2020-06-13,14.0,1296.0,54.0,2.0,94395
60611-2020-43,60611.0,43,2020-10-18,2020-10-24,33.0,1604.0,92.0,0.0,32426
60636-2020-11,60636.0,11,2020-03-08,2020-03-14,1.0,6.0,,0.0,32203
60652-2020-17,60652.0,17,2020-04-19,2020-04-25,7.0,341.0,99.0,1.0,43907
60655-2020-27,60655.0,27,2020-06-28,2020-07-04,17.0,360.0,11.0,0.0,28804
60613-2020-32,60613.0,32,2020-08-02,2020-08-08,22.0,1007.0,31.0,0.0,50113
60666-2021-17,60666.0,17,2021-04-25,2021-05-01,60.0,0.0,,0.0,0
60617-2021-27,60617.0,27,2021-07-04,2021-07-10,70.0,1361.0,12.0,0.0,82534
60619-2021-9,60619.0,9,2021-02-28,2021-03-06,52.0,1216.0,24.0,1.0,61258
60621-2020-12,60621.0,12,2020-03-15,2020-03-21,2.0,52.0,14.0,0.0,29042
60653-2020-14,60653.0,14,2020-03-29,2020-04-04,4.0,141.0,47.0,3.0,31972
60661-2021-1,60661.0,1,2021-01-03,2021-01-09,44.0,490.0,44.0,0.0,9926
60661-2021-10,60661.0,10,2021-03-07,2021-03-13,53.0,408.0,13.0,0.0,9926
60661-2021-11,60661.0,11,2021-03-14,2021-03-20,54.0,411.0,10.0,0.0,9926
60661-2021-12,60661.0,12,2021-03-21,2021-03-27,55.0,424.0,25.0,0.0,9926
60601-2021-13,60601.0,13,2021-03-28,2021-04-03,56.0,863.0,20.0,0.0,14675
60607-2021-8,60607.0,8,2021-02-21,2021-02-27,51.0,1649.0,21.0,0.0,29591
60608-2021-24,60608.0,24,2021-06-13,2021-06-19,67.0,1176.0,2.0,0.0,79205
60609-2020-49,60609.0,49,2020-11-29,2020-12-05,39.0,2370.0,331.0,7.0,61495
60602-2020-15,60602.0,15,2020-04-05,2020-04-11,5.0,3.0,,0.0,1244
60661-2021-15,60661.0,15,2021-04-11,2021-04-17,58.0,398.0,21.0,0.0,9926
60661-2021-23,60661.0,23,2021-06-06,2021-06-12,66.0,195.0,0.0,0.0,9926
60661-2021-24,60661.0,24,2021-06-13,2021-06-19,67.0,223.0,1.0,0.0,9926
60661-2021-25,60661.0,25,2021-06-20,2021-06-26,68.0,191.0,1.0,0.0,9926
60661-2021-26,60661.0,26,2021-06-27,2021-07-03,69.0,209.0,1.0,0.0,9926
60661-2021-27,60661.0,27,2021-07-04,2021-07-10,70.0,199.0,1.0,0.0,9926
